"id";"nsid";"takenUnix";"poiID";"poiTheme";"poiFreq";"rideDuration";"seqID"
8105450898;"38848642@N00";1338900343;11;"Dark";10034;960;2470
8105437627;"38848642@N00";1339133235;11;"Dark";10034;960;2471
8105438055;"38848642@N00";1339133263;11;"Dark";10034;960;2471
8105438565;"38848642@N00";1339147274;11;"Dark";10034;960;2471
8105439113;"38848642@N00";1339147277;11;"Dark";10034;960;2471
8105439617;"38848642@N00";1339147282;11;"Dark";10034;960;2471
8105455376;"38848642@N00";1339147312;11;"Dark";10034;960;2471
8105440581;"38848642@N00";1339147584;11;"Dark";10034;960;2471
8105441039;"38848642@N00";1339148319;11;"Dark";10034;960;2471
8105441689;"38848642@N00";1339148328;11;"Dark";10034;960;2471
8105457200;"38848642@N00";1339150237;11;"Dark";10034;960;2471
8105442537;"38848642@N00";1339150273;11;"Dark";10034;960;2471
8105457968;"38848642@N00";1339150345;11;"Dark";10034;960;2471
8105443421;"38848642@N00";1339152624;11;"Dark";10034;960;2471
8105458866;"38848642@N00";1339152626;11;"Dark";10034;960;2471
8105459468;"38848642@N00";1339152736;11;"Dark";10034;960;2471
8105459914;"38848642@N00";1339153843;11;"Dark";10034;960;2471
8105445147;"38848642@N00";1339153870;11;"Dark";10034;960;2471
8105445565;"38848642@N00";1339154403;11;"Dark";10034;960;2471
8105445953;"38848642@N00";1339154776;11;"Dark";10034;960;2471
8105446337;"38848642@N00";1339154795;11;"Dark";10034;960;2471
7358729292;"38848642@N00";1339323042;17;"Show";2711;2700;2472
8105475405;"38848642@N00";1339740881;11;"Dark";10034;960;2473
8105475861;"38848642@N00";1339740966;11;"Dark";10034;960;2473
8105491244;"38848642@N00";1339742506;11;"Dark";10034;960;2473
8105477073;"38848642@N00";1339742529;11;"Dark";10034;960;2473
8105492512;"38848642@N00";1339743359;11;"Dark";10034;960;2473
8105478285;"38848642@N00";1339743390;11;"Dark";10034;960;2473
8105493552;"38848642@N00";1339745227;11;"Dark";10034;960;2473
8105479281;"38848642@N00";1339745248;11;"Dark";10034;960;2473
8105479735;"38848642@N00";1339748055;11;"Dark";10034;960;2473
8105494998;"38848642@N00";1339748080;11;"Dark";10034;960;2473
8105480687;"38848642@N00";1339748110;11;"Dark";10034;960;2473
8105481179;"38848642@N00";1339807250;11;"Dark";10034;960;2474
8105481743;"38848642@N00";1339812913;11;"Dark";10034;960;2474
8105497010;"38848642@N00";1339815422;11;"Dark";10034;960;2474
8105482881;"38848642@N00";1339815427;11;"Dark";10034;960;2474
8105483367;"38848642@N00";1339815466;11;"Dark";10034;960;2474
8105483749;"38848642@N00";1339815507;11;"Dark";10034;960;2474
8105499188;"38848642@N00";1339815573;11;"Dark";10034;960;2474
3579809769;"38879474@N04";1242944076;10;"Show";1918;900;2475
6308888736;"38879474@N04";1288227814;8;"Show";3697;840;2476
8227033407;"38879474@N04";1350879169;6;"Show";1247;720;2477
10017869644;"38879474@N04";1380490962;4;"Dark";1334;360;2478
10455277223;"38880314@N07";1189935762;14;"Show";1428;1200;2479
24319096262;"38937312@N00";1449072277;13;"Show";2821;1080;2480
23799169184;"38937312@N00";1449207114;13;"Show";2821;1080;2481
13997304475;"38959313@N02";1398309537;17;"Show";2711;2700;2482
8751366085;"39008310@N05";1368396002;3;"Ride";1386;330;2483
5894732377;"39024895@N00";1309325151;13;"Show";2821;1080;2484
5895300746;"39024895@N00";1309325165;13;"Show";2821;1080;2484
5895303836;"39024895@N00";1309325537;15;"Show";2195;1200;2484
5895305082;"39024895@N00";1309325570;15;"Show";2195;1200;2484
5895306752;"39024895@N00";1309326002;10;"Show";1918;900;2484
5894738377;"39024895@N00";1309326002;10;"Show";1918;900;2484
5895307366;"39024895@N00";1309326004;10;"Show";1918;900;2484
5895308058;"39024895@N00";1309326029;10;"Show";1918;900;2484
5894741649;"39024895@N00";1309326065;10;"Show";1918;900;2484
5895311096;"39024895@N00";1309326190;10;"Show";1918;900;2484
5894742289;"39024895@N00";1309326191;10;"Show";1918;900;2484
5895311644;"39024895@N00";1309326198;10;"Show";1918;900;2484
5894745707;"39024895@N00";1309326254;10;"Show";1918;900;2484
5894746461;"39024895@N00";1309326280;10;"Show";1918;900;2484
5895315494;"39024895@N00";1309326296;10;"Show";1918;900;2484
5895316300;"39024895@N00";1309326301;10;"Show";1918;900;2484
5895317360;"39024895@N00";1309326386;10;"Show";1918;900;2484
5894752311;"39024895@N00";1309326396;10;"Show";1918;900;2484
5895320452;"39024895@N00";1309326404;10;"Show";1918;900;2484
5895321228;"39024895@N00";1309326434;10;"Show";1918;900;2484
5894754711;"39024895@N00";1309326451;10;"Show";1918;900;2484
5894755875;"39024895@N00";1309326456;10;"Show";1918;900;2484
5895324320;"39024895@N00";1309326478;10;"Show";1918;900;2484
5895325740;"39024895@N00";1309326487;10;"Show";1918;900;2484
5894759093;"39024895@N00";1309326491;10;"Show";1918;900;2484
5894759975;"39024895@N00";1309326538;10;"Show";1918;900;2484
5894760883;"39024895@N00";1309326540;10;"Show";1918;900;2484
5895328742;"39024895@N00";1309326548;10;"Show";1918;900;2484
5894762657;"39024895@N00";1309326571;10;"Show";1918;900;2484
5894763661;"39024895@N00";1309326575;10;"Show";1918;900;2484
5894764649;"39024895@N00";1309326594;10;"Show";1918;900;2484
5895332636;"39024895@N00";1309326600;10;"Show";1918;900;2484
5894765987;"39024895@N00";1309326603;10;"Show";1918;900;2484
5895333902;"39024895@N00";1309326635;10;"Show";1918;900;2484
5895334908;"39024895@N00";1309326648;10;"Show";1918;900;2484
5894768343;"39024895@N00";1309326827;10;"Show";1918;900;2484
5895337544;"39024895@N00";1309326896;10;"Show";1918;900;2484
5894771209;"39024895@N00";1309326926;10;"Show";1918;900;2484
5894771571;"39024895@N00";1309326938;10;"Show";1918;900;2484
5895339092;"39024895@N00";1309326943;10;"Show";1918;900;2484
5894772505;"39024895@N00";1309326948;10;"Show";1918;900;2484
5894772989;"39024895@N00";1309326954;10;"Show";1918;900;2484
26172037750;"39037826@N00";1449016544;10;"Show";1918;900;2485
26378700691;"39037826@N00";1449016594;10;"Show";1918;900;2485
25840028184;"39037826@N00";1449016715;10;"Show";1918;900;2485
26172039040;"39037826@N00";1449016775;10;"Show";1918;900;2485
25840028754;"39037826@N00";1449018679;10;"Show";1918;900;2485
26444884105;"39037826@N00";1449018709;10;"Show";1918;900;2485
26352565152;"39037826@N00";1449018718;10;"Show";1918;900;2485
26418957966;"39037826@N00";1449018728;10;"Show";1918;900;2485
25842055373;"39037826@N00";1449018744;10;"Show";1918;900;2485
25840030214;"39037826@N00";1449018770;10;"Show";1918;900;2485
25842055813;"39037826@N00";1449018782;10;"Show";1918;900;2485
26418958746;"39037826@N00";1449018826;10;"Show";1918;900;2485
26172041460;"39037826@N00";1449018906;10;"Show";1918;900;2485
26352566722;"39037826@N00";1449018914;10;"Show";1918;900;2485
26418959676;"39037826@N00";1449018931;10;"Show";1918;900;2485
26444886875;"39037826@N00";1449019755;15;"Show";2195;1200;2485
26444887145;"39037826@N00";1449020062;15;"Show";2195;1200;2485
26378705111;"39037826@N00";1449020602;17;"Show";2711;2700;2485
26172043110;"39037826@N00";1449020630;17;"Show";2711;2700;2485
26378705531;"39037826@N00";1449020785;13;"Show";2821;1080;2485
25842058153;"39037826@N00";1449022662;13;"Show";2821;1080;2485
26172043750;"39037826@N00";1449022706;13;"Show";2821;1080;2485
26378709801;"39037826@N00";1449033941;8;"Show";3697;840;2485
26172047870;"39037826@N00";1449033989;8;"Show";3697;840;2485
26172048110;"39037826@N00";1449034532;8;"Show";3697;840;2485
25842062833;"39037826@N00";1449034543;8;"Show";3697;840;2485
25840038174;"39037826@N00";1449038512;11;"Dark";10034;960;2485
5306170623;"39039509@N05";1267672846;16;"Show";876;2100;2486
27490836861;"39078602@N04";1464833892;3;"Ride";1386;330;2487
27286561720;"39078602@N04";1464835910;3;"Ride";1386;330;2487
5271033883;"39104390@N07";1284950885;11;"Dark";10034;960;2488
5031487989;"39104390@N07";1284964389;11;"Dark";10034;960;2488
1387861629;"39146060@N00";1188007634;10;"Show";1918;900;2489
4729069215;"39146060@N00";1188010388;9;"Ride";1355;900;2489
4729714912;"39146060@N00";1188013378;13;"Show";2821;1080;2489
4740460037;"39146060@N00";1188168218;13;"Show";2821;1080;2490
1388764670;"39146060@N00";1188176984;1;"Dark";1677;240;2490
1388764792;"39146060@N00";1188176994;1;"Dark";1677;240;2490
1502609323;"39146060@N00";1190359502;12;"Family";885;1020;2491
1430530387;"39146060@N00";1190439446;5;"Water";2762;420;2492
1430531513;"39146060@N00";1190444162;5;"Water";2762;420;2492
1509832862;"39146060@N00";1190587306;7;"Water";674;840;2493
1509833472;"39146060@N00";1190593650;10;"Show";1918;900;2493
1509833704;"39146060@N00";1190593686;10;"Show";1918;900;2493
1443401050;"39146060@N00";1190593696;10;"Show";1918;900;2493
1509833960;"39146060@N00";1190593706;10;"Show";1918;900;2493
1508975535;"39146060@N00";1190593794;10;"Show";1918;900;2493
1508975763;"39146060@N00";1190593892;10;"Show";1918;900;2493
1509835992;"39146060@N00";1190614120;8;"Show";3697;840;2493
1508977529;"39146060@N00";1190614174;8;"Show";3697;840;2493
1443430580;"39146060@N00";1190619900;17;"Show";2711;2700;2493
1443430886;"39146060@N00";1190619903;17;"Show";2711;2700;2493
1512800222;"39146060@N00";1190843468;11;"Dark";10034;960;2494
1521346458;"39146060@N00";1190846108;16;"Show";876;2100;2494
1520483841;"39146060@N00";1190848942;5;"Water";2762;420;2494
1487392908;"39146060@N00";1190850028;8;"Show";3697;840;2494
1512803076;"39146060@N00";1190850110;8;"Show";3697;840;2494
1487548368;"39146060@N00";1190850140;8;"Show";3697;840;2494
1453225666;"39146060@N00";1190850218;8;"Show";3697;840;2494
1487555126;"39146060@N00";1190850262;8;"Show";3697;840;2494
1520485571;"39146060@N00";1190851202;8;"Show";3697;840;2494
1520485809;"39146060@N00";1190851228;8;"Show";3697;840;2494
1453228696;"39146060@N00";1190854630;13;"Show";2821;1080;2494
1452378411;"39146060@N00";1190859966;10;"Show";1918;900;2494
1453241036;"39146060@N00";1190860062;10;"Show";1918;900;2494
1521351108;"39146060@N00";1190860696;16;"Show";876;2100;2494
1455916355;"39146060@N00";1190968242;6;"Show";1247;720;2495
1455916721;"39146060@N00";1190968526;11;"Dark";10034;960;2495
1487597266;"39146060@N00";1190970476;8;"Show";3697;840;2495
1455921519;"39146060@N00";1190970596;8;"Show";3697;840;2495
1458354930;"39146060@N00";1190970908;5;"Water";2762;420;2495
1458355490;"39146060@N00";1190970980;5;"Water";2762;420;2495
1458355872;"39146060@N00";1190971000;5;"Water";2762;420;2495
1457492461;"39146060@N00";1190971684;1;"Dark";1677;240;2495
1458356790;"39146060@N00";1190971886;9;"Ride";1355;900;2495
1457493089;"39146060@N00";1190971896;9;"Ride";1355;900;2495
1458357416;"39146060@N00";1190971944;9;"Ride";1355;900;2495
1457493589;"39146060@N00";1190972006;9;"Ride";1355;900;2495
1458359804;"39146060@N00";1190972670;2;"Water";1950;240;2495
1457496705;"39146060@N00";1190972678;2;"Water";1950;240;2495
1457497023;"39146060@N00";1190972980;2;"Water";1950;240;2495
1487601024;"39146060@N00";1190973036;2;"Water";1950;240;2495
1457497509;"39146060@N00";1190973274;12;"Family";885;1020;2495
1457497919;"39146060@N00";1190973576;4;"Dark";1334;360;2495
1457500531;"39146060@N00";1190974874;10;"Show";1918;900;2495
1457578475;"39146060@N00";1190975342;17;"Show";2711;2700;2495
1565206668;"39146060@N00";1192266373;4;"Dark";1334;360;2496
1564325259;"39146060@N00";1192266382;9;"Ride";1355;900;2496
1565207760;"39146060@N00";1192266383;9;"Ride";1355;900;2496
1565207862;"39146060@N00";1192266384;9;"Ride";1355;900;2496
1565208082;"39146060@N00";1192266385;4;"Dark";1334;360;2496
1565207962;"39146060@N00";1192266385;7;"Water";674;840;2496
1565208584;"39146060@N00";1192266390;13;"Show";2821;1080;2496
1565208752;"39146060@N00";1192266392;15;"Show";2195;1200;2496
1565208902;"39146060@N00";1192266393;1;"Dark";1677;240;2496
1564327661;"39146060@N00";1192266403;16;"Show";876;2100;2496
1565210240;"39146060@N00";1192266406;1;"Dark";1677;240;2496
1565210868;"39146060@N00";1192266412;3;"Ride";1386;330;2496
1564329367;"39146060@N00";1192266418;4;"Dark";1334;360;2496
1564329783;"39146060@N00";1192266421;11;"Dark";10034;960;2496
1564330287;"39146060@N00";1192266426;11;"Dark";10034;960;2496
2914417670;"39146060@N00";1223126814;6;"Show";1247;720;2497
2913573071;"39146060@N00";1223126817;9;"Ride";1355;900;2497
2913573101;"39146060@N00";1223126818;9;"Ride";1355;900;2497
2913573085;"39146060@N00";1223126818;9;"Ride";1355;900;2497
2914417836;"39146060@N00";1223126820;1;"Dark";1677;240;2497
2914417818;"39146060@N00";1223126821;2;"Water";1950;240;2497
2914417858;"39146060@N00";1223126822;1;"Dark";1677;240;2497
2913573243;"39146060@N00";1223126823;1;"Dark";1677;240;2497
2913573263;"39146060@N00";1223126824;1;"Dark";1677;240;2497
2913573291;"39146060@N00";1223126824;17;"Show";2711;2700;2497
2913573323;"39146060@N00";1223126825;1;"Dark";1677;240;2497
2913573347;"39146060@N00";1223126827;1;"Dark";1677;240;2497
2913573395;"39146060@N00";1223126829;3;"Ride";1386;330;2497
2914418082;"39146060@N00";1223126830;4;"Dark";1334;360;2497
3132928854;"39146060@N00";1228828948;11;"Dark";10034;960;2498
3132102873;"39146060@N00";1228828990;11;"Dark";10034;960;2498
3132102903;"39146060@N00";1228828994;11;"Dark";10034;960;2498
3132102963;"39146060@N00";1228831949;4;"Dark";1334;360;2498
3132102999;"39146060@N00";1228833130;10;"Show";1918;900;2498
3132103039;"39146060@N00";1228834668;13;"Show";2821;1080;2498
3132103159;"39146060@N00";1228835709;17;"Show";2711;2700;2498
3159232588;"39146060@N00";1229116716;11;"Dark";10034;960;2499
3159232616;"39146060@N00";1229117098;11;"Dark";10034;960;2499
3154457303;"39146060@N00";1229246879;16;"Show";876;2100;2500
3154457333;"39146060@N00";1229247067;16;"Show";876;2100;2500
3155294442;"39146060@N00";1229249106;15;"Show";2195;1200;2500
3155294538;"39146060@N00";1229249116;15;"Show";2195;1200;2500
3154457683;"39146060@N00";1229260263;4;"Dark";1334;360;2500
5989230824;"39146060@N00";1311566688;5;"Water";2762;420;2501
16835083779;"39149225@N08";1418786721;11;"Dark";10034;960;2502
16401152403;"39149225@N08";1418791085;9;"Ride";1355;900;2502
16398875214;"39149225@N08";1418938778;10;"Show";1918;900;2503
17021296765;"39149225@N08";1418938790;10;"Show";1918;900;2503
17021296235;"39149225@N08";1418938891;10;"Show";1918;900;2503
16398872914;"39149225@N08";1418938914;10;"Show";1918;900;2503
23451721183;"39156069@N03";1451452686;4;"Dark";1334;360;2504
24052424776;"39156069@N03";1451452688;4;"Dark";1334;360;2504
23451720823;"39156069@N03";1451457797;5;"Water";2762;420;2504
23995915421;"39156069@N03";1451457832;5;"Water";2762;420;2504
23970372182;"39156069@N03";1451457845;5;"Water";2762;420;2504
23782842820;"39156069@N03";1451459128;5;"Water";2762;420;2504
23970370862;"39156069@N03";1451459155;5;"Water";2762;420;2504
23782843650;"39156069@N03";1451459177;5;"Water";2762;420;2504
23782843870;"39156069@N03";1451459195;5;"Water";2762;420;2504
23710700849;"39156069@N03";1451459197;5;"Water";2762;420;2504
6960043486;"39179826@N04";1302488575;11;"Dark";10034;960;2505
6169753035;"39181997@N08";1316299232;13;"Show";2821;1080;2506
4444582026;"39276962@N07";1265768938;11;"Dark";10034;960;2507
4444583508;"39276962@N07";1265769824;11;"Dark";10034;960;2507
4443812453;"39276962@N07";1265769973;11;"Dark";10034;960;2507
4443813765;"39276962@N07";1265770607;11;"Dark";10034;960;2507
4444583296;"39276962@N07";1265771030;11;"Dark";10034;960;2507
6856958719;"39312075@N06";1249856624;4;"Dark";1334;360;2508
6902713053;"39312075@N06";1249866090;15;"Show";2195;1200;2508
6902713023;"39312075@N06";1250160410;17;"Show";2711;2700;2509
6878411561;"39312075@N06";1250164128;5;"Water";2762;420;2509
5042794083;"39360988@N05";1273969876;5;"Water";2762;420;2510
5042794957;"39360988@N05";1273970121;13;"Show";2821;1080;2510
12254543445;"39364877@N05";1391159502;17;"Show";2711;2700;2511
12254549805;"39364877@N05";1391160466;17;"Show";2711;2700;2511
12255131766;"39364877@N05";1391160509;17;"Show";2711;2700;2511
3799973804;"39478938@N03";1231299461;6;"Show";1247;720;2512
4095547379;"39482180@N00";1257910573;10;"Show";1918;900;2513
4095548627;"39482180@N00";1257910602;10;"Show";1918;900;2513
7092060145;"39487324@N08";1334735859;11;"Dark";10034;960;2514
6878001203;"39635921@N02";1313748020;2;"Water";1950;240;2515
2073540247;"39707801@N00";1195367829;11;"Dark";10034;960;2516
24214553032;"39803308@N08";1451390460;11;"Dark";10034;960;2517
15762271020;"39864275@N02";1417652687;13;"Show";2821;1080;2518
15763543539;"39864275@N02";1417652690;13;"Show";2821;1080;2518
15948911282;"39864275@N02";1417652694;13;"Show";2821;1080;2518
15923788076;"39864275@N02";1417652698;13;"Show";2821;1080;2518
14943993620;"39893757@N00";1409720254;8;"Show";3697;840;2519
15130294162;"39893757@N00";1409720408;11;"Dark";10034;960;2519
15107677146;"39893757@N00";1409720421;11;"Dark";10034;960;2519
14943971189;"39893757@N00";1409720431;11;"Dark";10034;960;2519
4823999245;"39909510@N07";1233021868;5;"Water";2762;420;2520
3672209955;"39909510@N07";1233021868;5;"Water";2762;420;2520
8292763890;"39953677@N06";1348244253;11;"Dark";10034;960;2521
7258652096;"40048950@N04";1337765042;11;"Dark";10034;960;2522
7259363656;"40048950@N04";1337775404;11;"Dark";10034;960;2522
7664827096;"40048950@N04";1343465576;4;"Dark";1334;360;2523
9232149617;"40067092@N00";1372206266;11;"Dark";10034;960;2524
3682082354;"40084924@N08";1206153235;15;"Show";2195;1200;2525
3678401286;"40084924@N08";1206153352;11;"Dark";10034;960;2525
3677588329;"40084924@N08";1206154767;11;"Dark";10034;960;2525
3681269257;"40084924@N08";1206155971;15;"Show";2195;1200;2525
3708808755;"40084924@N08";1206156073;15;"Show";2195;1200;2525
3678403430;"40084924@N08";1206173525;11;"Dark";10034;960;2525
3684834636;"40084924@N08";1206219593;15;"Show";2195;1200;2526
3711648002;"40116549@N03";1247298584;16;"Show";876;2100;2527
3710837057;"40116549@N03";1247298591;16;"Show";876;2100;2527
7262310942;"40172365@N00";1324856253;11;"Dark";10034;960;2528
7262311666;"40172365@N00";1324877137;13;"Show";2821;1080;2528
7262311586;"40172365@N00";1324877182;13;"Show";2821;1080;2528
7262311376;"40172365@N00";1337820916;13;"Show";2821;1080;2529
8120675693;"40205611@N04";1351078369;11;"Dark";10034;960;2530
4561751441;"40262057@N06";1236637114;11;"Dark";10034;960;2531
4562379316;"40262057@N06";1236637114;11;"Dark";10034;960;2531
4562379646;"40262057@N06";1236637582;1;"Dark";1677;240;2531
4602311073;"40262057@N06";1236637647;1;"Dark";1677;240;2531
4561750841;"40262057@N06";1236637665;1;"Dark";1677;240;2531
4602311489;"40262057@N06";1236637825;1;"Dark";1677;240;2531
4602311251;"40262057@N06";1236638057;1;"Dark";1677;240;2531
4620408959;"40262057@N06";1236639117;1;"Dark";1677;240;2531
4634238821;"40262057@N06";1236639136;1;"Dark";1677;240;2531
4113598258;"40262057@N06";1236639312;1;"Dark";1677;240;2531
4113597074;"40262057@N06";1236639418;1;"Dark";1677;240;2531
4113597848;"40262057@N06";1236639424;1;"Dark";1677;240;2531
4112828299;"40262057@N06";1236639504;1;"Dark";1677;240;2531
4614592034;"40262057@N06";1236640852;7;"Water";674;840;2531
4613976325;"40262057@N06";1236643703;7;"Water";674;840;2531
4620409511;"40262057@N06";1236645812;4;"Dark";1334;360;2531
4112832961;"40262057@N06";1236645987;4;"Dark";1334;360;2531
4620409359;"40262057@N06";1236647580;4;"Dark";1334;360;2531
4621021728;"40262057@N06";1236647585;4;"Dark";1334;360;2531
4621021196;"40262057@N06";1236647593;4;"Dark";1334;360;2531
4637086663;"40262057@N06";1236651197;5;"Water";2762;420;2531
4637694964;"40262057@N06";1236651209;5;"Water";2762;420;2531
4637085485;"40262057@N06";1236651375;5;"Water";2762;420;2531
4637085875;"40262057@N06";1236653028;8;"Show";3697;840;2531
4640483775;"40262057@N06";1236654568;8;"Show";3697;840;2531
4640483987;"40262057@N06";1236654624;8;"Show";3697;840;2531
4640483619;"40262057@N06";1236654871;8;"Show";3697;840;2531
4640484121;"40262057@N06";1236655851;17;"Show";2711;2700;2531
4658647627;"40262057@N06";1236658440;13;"Show";2821;1080;2531
4602311991;"40262057@N06";1236658490;13;"Show";2821;1080;2531
4602311823;"40262057@N06";1236659062;13;"Show";2821;1080;2531
4665741692;"40262057@N06";1236659355;15;"Show";2195;1200;2531
4665117999;"40262057@N06";1236659823;15;"Show";2195;1200;2531
4665741550;"40262057@N06";1236660212;10;"Show";1918;900;2531
4668010975;"40262057@N06";1236660767;10;"Show";1918;900;2531
4668010885;"40262057@N06";1236660831;10;"Show";1918;900;2531
4668011029;"40262057@N06";1236660947;17;"Show";2711;2700;2531
4113013285;"40262057@N06";1236678345;10;"Show";1918;900;2531
4113013485;"40262057@N06";1236678359;10;"Show";1918;900;2531
5052902541;"40262057@N06";1236819543;11;"Dark";10034;960;2532
5052900885;"40262057@N06";1236819561;11;"Dark";10034;960;2532
5069981765;"40262057@N06";1236819572;11;"Dark";10034;960;2532
5070586242;"40262057@N06";1236819695;11;"Dark";10034;960;2532
5070587108;"40262057@N06";1236819751;11;"Dark";10034;960;2532
5069980601;"40262057@N06";1236819762;11;"Dark";10034;960;2532
5073637121;"40262057@N06";1236820200;2;"Water";1950;240;2532
5073637197;"40262057@N06";1236820215;2;"Water";1950;240;2532
5082823645;"40262057@N06";1236853756;11;"Dark";10034;960;2533
5073638161;"40262057@N06";1236853836;11;"Dark";10034;960;2533
5073637503;"40262057@N06";1236853852;11;"Dark";10034;960;2533
5053521732;"40262057@N06";1236853910;11;"Dark";10034;960;2533
5053523238;"40262057@N06";1236853968;11;"Dark";10034;960;2533
5113705164;"40262057@N06";1236853978;11;"Dark";10034;960;2533
5082823705;"40262057@N06";1236854016;11;"Dark";10034;960;2533
5122843534;"40262057@N06";1236854037;11;"Dark";10034;960;2533
5125264984;"40262057@N06";1236854088;11;"Dark";10034;960;2533
5113704934;"40262057@N06";1236854242;11;"Dark";10034;960;2533
9315107243;"40262057@N06";1355007792;11;"Dark";10034;960;2534
9543835348;"40262057@N06";1355187366;11;"Dark";10034;960;2535
9541049691;"40262057@N06";1355187368;11;"Dark";10034;960;2535
9543813036;"40262057@N06";1355187546;11;"Dark";10034;960;2535
9543821706;"40262057@N06";1355187563;11;"Dark";10034;960;2535
9541045517;"40262057@N06";1355187635;11;"Dark";10034;960;2535
9541031467;"40262057@N06";1355187756;11;"Dark";10034;960;2535
9541029725;"40262057@N06";1355187802;11;"Dark";10034;960;2535
9541035359;"40262057@N06";1355188029;11;"Dark";10034;960;2535
9543831582;"40262057@N06";1355191213;2;"Water";1950;240;2535
9543825962;"40262057@N06";1355191240;2;"Water";1950;240;2535
9541039499;"40262057@N06";1355191472;2;"Water";1950;240;2535
9543829714;"40262057@N06";1355195402;2;"Water";1950;240;2535
9543815582;"40262057@N06";1355197145;2;"Water";1950;240;2535
13574432483;"40279984@N00";1395869183;16;"Show";876;2100;2536
13574376645;"40279984@N00";1395869257;16;"Show";876;2100;2536
13574750264;"40279984@N00";1395869283;16;"Show";876;2100;2536
13574751464;"40279984@N00";1395869547;9;"Ride";1355;900;2536
13574381045;"40279984@N00";1395869551;9;"Ride";1355;900;2536
13574754074;"40279984@N00";1395869574;9;"Ride";1355;900;2536
13574755574;"40279984@N00";1395870261;1;"Dark";1677;240;2536
13574481413;"40279984@N00";1395883288;13;"Show";2821;1080;2536
13574486123;"40279984@N00";1395886873;15;"Show";2195;1200;2536
13574488053;"40279984@N00";1395886975;17;"Show";2711;2700;2536
13574805714;"40279984@N00";1395889739;4;"Dark";1334;360;2536
3984045555;"40286663@N06";1254474052;17;"Show";2711;2700;2537
3984808420;"40286663@N06";1254474171;17;"Show";2711;2700;2537
3984046579;"40286663@N06";1254474294;10;"Show";1918;900;2537
3984809808;"40286663@N06";1254474313;10;"Show";1918;900;2537
3984810428;"40286663@N06";1254474319;10;"Show";1918;900;2537
3984048725;"40286663@N06";1254474327;10;"Show";1918;900;2537
3984811912;"40286663@N06";1254474427;10;"Show";1918;900;2537
3984050777;"40286663@N06";1254474576;10;"Show";1918;900;2537
3984051709;"40286663@N06";1254474658;10;"Show";1918;900;2537
3984814892;"40286663@N06";1254474715;10;"Show";1918;900;2537
3984055965;"40286663@N06";1254475824;5;"Water";2762;420;2537
3984818906;"40286663@N06";1254476639;8;"Show";3697;840;2537
3984819166;"40286663@N06";1254476678;8;"Show";3697;840;2537
3984819280;"40286663@N06";1254476707;8;"Show";3697;840;2537
3984819662;"40286663@N06";1254476779;8;"Show";3697;840;2537
5125867421;"40303166@N06";1288139083;16;"Show";876;2100;2538
5135808073;"40303166@N06";1288478419;5;"Water";2762;420;2539
5136408872;"40303166@N06";1288478613;5;"Water";2762;420;2539
5136407858;"40303166@N06";1288481389;8;"Show";3697;840;2539
5135807429;"40303166@N06";1288488937;15;"Show";2195;1200;2539
5135804423;"40303166@N06";1288490437;11;"Dark";10034;960;2539
5136404788;"40303166@N06";1288515328;11;"Dark";10034;960;2539
5135803893;"40303166@N06";1288515533;11;"Dark";10034;960;2539
5156760963;"40303166@N06";1289027138;6;"Show";1247;720;2540
5157368888;"40303166@N06";1289030605;6;"Show";1247;720;2540
5156760643;"40303166@N06";1289030722;6;"Show";1247;720;2540
5157369262;"40303166@N06";1289030804;6;"Show";1247;720;2540
5157369306;"40303166@N06";1289030857;6;"Show";1247;720;2540
5157369432;"40303166@N06";1289030876;6;"Show";1247;720;2540
5156762321;"40303166@N06";1289030918;6;"Show";1247;720;2540
5157369618;"40303166@N06";1289030928;6;"Show";1247;720;2540
5157369684;"40303166@N06";1289030968;6;"Show";1247;720;2540
5156761405;"40303166@N06";1289030980;6;"Show";1247;720;2540
5156761607;"40303166@N06";1289030992;6;"Show";1247;720;2540
5156761765;"40303166@N06";1289031002;6;"Show";1247;720;2540
5157370268;"40303166@N06";1289031007;6;"Show";1247;720;2540
5156762043;"40303166@N06";1289031020;6;"Show";1247;720;2540
5156762215;"40303166@N06";1289031026;6;"Show";1247;720;2540
5157370924;"40303166@N06";1289031040;6;"Show";1247;720;2540
5156762675;"40303166@N06";1289031054;6;"Show";1247;720;2540
5157371362;"40303166@N06";1289031189;6;"Show";1247;720;2540
5210611406;"40303166@N06";1289378332;2;"Water";1950;240;2541
5185213539;"40303166@N06";1289378754;4;"Dark";1334;360;2541
5210611860;"40303166@N06";1289378832;4;"Dark";1334;360;2541
5210612240;"40303166@N06";1289379612;4;"Dark";1334;360;2541
5210612634;"40303166@N06";1289382285;16;"Show";876;2100;2541
5210613054;"40303166@N06";1289382594;1;"Dark";1677;240;2541
5210016863;"40303166@N06";1289384461;5;"Water";2762;420;2541
5210017227;"40303166@N06";1289385213;8;"Show";3697;840;2541
5210615208;"40303166@N06";1289387597;13;"Show";2821;1080;2541
5210615484;"40303166@N06";1289387787;15;"Show";2195;1200;2541
5210019419;"40303166@N06";1289387970;17;"Show";2711;2700;2541
5210616298;"40303166@N06";1289388088;10;"Show";1918;900;2541
3712944136;"40356131@N04";1247368902;11;"Dark";10034;960;2542
11851960135;"40437944@N00";1389207456;11;"Dark";10034;960;2543
11853515124;"40437944@N00";1389213835;11;"Dark";10034;960;2543
11869181356;"40437944@N00";1389291596;11;"Dark";10034;960;2544
