"from";"to";"walkTime";"distance";"popularity";"category";"rideDuration"
"29";"9";"196.8521240533";"273.405727851806";"1403";"Family";"180"
"29";"10";"181.299563873041";"251.804949823669";"3572";"Family";"240"
"29";"11";"224.000885989694";"311.112341652353";"1196";"Kiddie";"240"
"29";"12";"245.713955969637";"341.269383291162";"1347";"Roller Coaster";"240"
"29";"13";"363.771693319013";"505.238462943074";"3427";"Family";"240"
"29";"14";"180.384125367289";"250.533507454568";"1292";"Family";"240"
"29";"15";"293.311716516946";"407.377384051314";"2307";"Ride";"270"
"29";"16";"201.071514126316";"279.265991842105";"4377";"Family";"270"
"29";"17";"239.391710605325";"332.48848695184";"2122";"Roller Coaster";"300"
"29";"18";"48.0375084261924";"66.718761703045";"6767";"Water";"450"
"29";"19";"17.078467489422";"23.7200937353083";"2473";"Kiddie";"540"
"29";"20";"129.737831726666";"180.191432953703";"3801";"Dark";"540"
"29";"21";"257.138549364723";"357.136874117671";"2898";"Water";"570"
"29";"22";"153.271110181706";"212.876541919036";"1735";"Water";"600"
"29";"23";"47.1175761815";"65.4410780298611";"2088";"Dark";"600"
"29";"24";"294.409374140659";"408.901908528693";"2757";"Water";"780"
"29";"25";"370.13109587186";"514.070966488695";"6801";"Water";"840"
"29";"26";"172.69619112984";"239.855821013667";"18710";"Family";"900"
"29";"27";"202.832678313603";"281.712053213338";"2174";"Ride";"900"
"29";"28";"137.697264474545";"191.24620065909";"16366";"Family";"900"
"29";"30";"83.628099576141";"116.150138300196";"4082";"Water";"1080"
"29";"31";"111.936686909534";"155.467620707686";"3557";"Family";"1500"
"30";"1";"213.10269329343";"295.975962907541";"7817";"Kiddie";"60"
"30";"3";"178.906901553634";"248.481807713381";"1279";"Family";"90"
"30";"4";"157.291740157226";"218.46075021837";"1147";"Family";"100.2"
"30";"5";"149.744953117408";"207.979101551956";"580";"Dark";"120"
"30";"6";"122.647890413847";"170.344292241454";"1665";"Ride";"120"
"30";"7";"139.272815578094";"193.434466080686";"1045";"Family";"180"
"30";"8";"139.970855974407";"194.403966631121";"775";"Ride";"180"
"30";"9";"123.667886100143";"171.760952916866";"1403";"Family";"180"
"30";"10";"106.647810433229";"148.12195893504";"3572";"Family";"240"
"30";"11";"146.349524008994";"203.26322779027";"1196";"Kiddie";"240"
"30";"12";"192.846755963835";"267.842716616437";"1347";"Roller Coaster";"240"
"30";"13";"285.740706257643";"396.862092024504";"3427";"Family";"240"
"30";"14";"182.280374079737";"253.167186221857";"1292";"Family";"240"
"30";"15";"267.970483969584";"372.181227735533";"2307";"Ride";"270"
"30";"16";"169.331075868265";"235.182049817035";"4377";"Family";"270"
"30";"17";"234.699619409744";"325.971693624644";"2122";"Roller Coaster";"300"
"30";"18";"74.5739410558591";"103.574918133138";"6767";"Water";"450"
"30";"19";"77.9878021798363";"108.316391916439";"2473";"Kiddie";"540"
"30";"20";"157.52216861107";"218.780789737598";"3801";"Dark";"540"
"30";"21";"189.357964386081";"262.997172758446";"2898";"Water";"570"
"30";"22";"125.124746462244";"173.78437008645";"1735";"Water";"600"
"30";"23";"58.6421517662903";"81.4474330087366";"2088";"Dark";"600"
"30";"24";"253.346756233006";"351.870494768064";"2757";"Water";"780"
"30";"25";"296.402795866688";"411.670549814845";"6801";"Water";"840"
"30";"26";"113.304730741594";"157.367681585547";"18710";"Family";"900"
"30";"27";"177.326839464676";"246.287277034272";"2174";"Ride";"900"
"30";"28";"169.353619928065";"235.213361011201";"16366";"Family";"900"
"30";"29";"83.628099576141";"116.150138300196";"10427";"Water";"900"
"30";"31";"67.0529032293314";"93.1290322629603";"3557";"Family";"1500"
"31";"1";"272.165434493266";"378.007547907313";"7817";"Kiddie";"60"
"31";"3";"228.571402269192";"317.460280929433";"1279";"Family";"90"
"31";"4";"197.053116013884";"273.684883352617";"1147";"Family";"100.2"
"31";"5";"199.024823185538";"276.423365535469";"580";"Dark";"120"
"31";"6";"171.840757872153";"238.66771926688";"1665";"Ride";"120"
"31";"7";"184.923848357078";"256.838678273719";"1045";"Family";"180"
"31";"8";"193.386781867548";"268.592752593817";"775";"Ride";"180"
"31";"9";"169.003942727143";"234.727698232143";"1403";"Family";"180"
"31";"10";"151.930730998178";"211.014904164136";"3572";"Family";"240"
"31";"11";"182.314066538908";"253.213981304039";"1196";"Kiddie";"240"
"31";"12";"250.504924187441";"347.923505815891";"1347";"Roller Coaster";"240"
"31";"13";"313.628881695991";"435.59566902221";"3427";"Family";"240"
"31";"14";"121.404617115382";"168.617523771364";"1292";"Family";"240"
"31";"15";"333.286043128653";"462.897282123129";"2307";"Ride";"270"
"31";"16";"234.740922666245";"326.029059258674";"4377";"Family";"270"
"31";"17";"301.730712900746";"419.07043458437";"2122";"Roller Coaster";"300"
"31";"18";"128.438250323997";"178.386458783329";"6767";"Water";"450"
"31";"19";"116.606404448963";"161.953339512449";"2473";"Kiddie";"540"
"31";"20";"114.530238038499";"159.069775053471";"3801";"Dark";"540"
"31";"21";"236.165170859887";"328.007181749843";"2898";"Water";"570"
"31";"22";"58.2714719800809";"80.9325999723346";"1735";"Water";"600"
"31";"23";"113.255537203403";"157.299357226948";"2088";"Dark";"600"
"31";"24";"314.663386002526";"437.032480559064";"2757";"Water";"780"
"31";"25";"331.742316368406";"460.753217178341";"6801";"Water";"840"
"31";"26";"171.599406877928";"238.332509552678";"18710";"Family";"900"
"31";"27";"243.55595347782";"338.272157608084";"2174";"Ride";"900"
"31";"28";"229.513994917281";"318.769437385112";"16366";"Family";"900"
"31";"29";"111.936686909534";"155.467620707686";"10427";"Water";"900"
"31";"30";"67.0529032293314";"93.1290322629603";"4082";"Water";"1080"
